,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
1027,Volvo,V40 Cross Country,D3,"32,83,000",1984 cc,5,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1458,4370,1783,Hatchback,5,13.05 km/litre,16.8 km/litre,16.8 km/litre,,1607 kg,6,132 mm,Ventilated Disc,Ventilated Disc,"MacPherson Strut, Coil Spring",Independent suspension with McPherson Struts,1552 mm,1540 mm,115/90R16,115/90R16,Electric Power,All Windows,Yes,Smart Key,150PS@3500rpm,350Nm@1500-2750rpm,Digital,Digital,Analog,Yes,5,Leather,Automatic,2646 mm,115/90R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,324 litres,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,,Yes,Internal,Digital,Manual,Digital,Yes,5.45 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,Yes,2040 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",Yes,Yes,Yes,Yes,7,16.5,"Rake, Reach",,,Front and rear sensors with camera,,Yes,,,,Yes,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,Yes,Yes,Yes,,,,Yes,,Yes,,Yes,Yes,,Yes,Yes,,,,,
1028,Volvo,V40 Cross Country,T4,"29,62,000",1596 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,50 litres,Petrol,1470,4370,1857,Hatchback,5,12 km/litre,16 km/litre,16 km/litre,,1587 kg,6,132 mm,Ventilated Disc,Ventilated Disc,"MacPherson Strut, Coil Spring",Independent suspension with McPherson Struts,1552 mm,1540 mm,115/90R16,115/90R16,Electric Power,All Windows,Yes,Smart Key,180PS@5700rpm,240Nm@1600-500rpm,Digital,Digital,Analog,Yes,5,Leather,Automatic,2646 mm,115/90R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,324 litres,Yes,Yes,Yes,Digital,Yes,Yes,,Yes,,Yes,Internal,Digital,Manual,Digital,Yes,5.45 meter,Yes,Driver Only,Not Applicable,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,Yes,1461kg kg,"Front passenger frontal airbag, Rear passenger side airbags, Driver knee airbag, Curtain airbags, Driver frontal airbag",Yes,Yes,Yes,,7,,"Rake, Reach",,,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Electric Adjustment,Yes,Yes,,Yes,Yes,Yes,,,,Yes,,Yes,,Yes,Yes,,Yes,,,,,,
1029,Mini,Countryman,Cooper S,"34,90,000",1998 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,47 litres,Petrol,1557,4299,1822,Hatchback,5,,,14.41 km/litre,,,8,,Solid Disc,Drum,McPherson Strut,Multilink,,,205 / 55 R17,205 / 55 R17,Electric Power,All Windows,Yes,,192PS@5500rpm,280Nm@1350rpm,Yes,Yes,Yes,Yes,5,Leather,Automatic,2670 mm,205 / 55 R17,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,350 litres,Yes,Yes,Yes,Digital,Front,Yes,Yes,Yes,,Yes,With Remote,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Yes,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,,Yes,,Yes,Yes,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,
1030,Mini,Countryman,Cooper Sd,"37,40,000",1998 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,47 litres,Diesel,1557,4299,1822,Hatchback,5,,,19.19 km/litre,,,8,,Solid Disc,Drum,,,,,205/55,205/55,Electric Power,All Windows,Yes,Smart Key,190PS@5500rpm,400NM@1750rpm,Yes,Analog,Yes,Yes,5,Leather,Automatic,2670 mm,R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,350 litres,Yes,Yes,Yes,Digital,Front,Yes,Yes,Yes,,Yes,With Remote,Digital,Manual,Analog + Digital,Yes,5.8 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,,"Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Driver frontal airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,Air Conditioner : Standard,"Front sensors, Rear sensors",Yes,Yes,Yes,Yes,,Yes,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
1031,Mini,Countryman,Cooper S Jcw Inspired,"41,40,000",1998 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,47 litres,Petrol,1557,4299,1822,Hatchback,5,,,14.41 km/litre,,,8,,Solid Disc,Drum,McPherson Strut,Multilink,,,205 / 55 R18,205 / 55 R18,Electric Power,All Windows,Yes,Smart Key,192PS@5500rpm,280Nm@1350rpm,Yes,Yes,Yes,Yes,5,Leather,Automatic,2670 mm,205 / 55 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,350 litres,Yes,Yes,Yes,Digital,Front,Yes,Yes,Yes,,Yes,With Remote,Yes,Manual,Analog,Yes,5.8 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,,"Front passenger side airbag, Drive side airbag, Rear passenger side airbags, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,,Cup Holders,Yes,,Yes,,,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
1032,Mini,Countryman,Black Edition,"42,40,000",1998 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,47 litres,Petrol,1557,4299,1822,Hatchback,5,,,14.41 km/litre,,,8,,Solid Disc,Drum,McPherson Strut,Multilink,,,205 / 55 R18,205 / 55 R18,Electric Power,All Windows,Yes,Smart Key,192PS@5500rpm,280Nm@1350rpm,Yes,Yes,Yes,Yes,5,Leather,Automatic,2670 mm,205 / 55 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,350 litres,Yes,Yes,Yes,"Digital, Analog",Front,Yes,Yes,Yes,,Yes,With Remote,Yes,Manual,Analog + Digital,Yes,5.8 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,,"Rear passenger side airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,Yes,,
1033,,Mercedes-Benz C-Class,C 220D Prime,"40,20,000",1950 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,66 litres,Diesel,1442,4686,1810,Sedan,4,,,12.06 km/litre,,1655 kg,9,157 mm,Ventilated Disc,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,AGILITY CONTROL suspension with selective damping system,,,225/50R17,225/50R17,Electric Power,All Windows,Yes,Smart Key,192bhp@3800rpm,400Nm@1600rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2840 mm,225/50R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",480 litres,Yes,Yes,,Digital,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,Internal,Analog,Automatic,Analog + Digital,Yes,5.61 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,,Sport,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,All Rows,,"Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag",Yes,Yes,Yes,Yes,7,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
1034,,Mercedes-Benz C-Class,C 220D Progressive,"46,70,000",1950 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,66 litres,Diesel,1442,4686,1810,Sedan,4,,,12.06 km/litre,,1655 kg,9,157 mm,Ventilated Disc,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,AGILITY CONTROL suspension with selective damping system,,,225/50R17,225/50R17,Electric Power,All Windows,Yes,Smart Key,192bhp@3800rpm,400Nm@1600rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2840 mm,225/50R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",480 litres,Yes,Yes,,Digital,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,Internal,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,,Sport,Yes,,,,Yes,Yes,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag, Driver knee airbag, Drive side airbag",Yes,Yes,Yes,Yes,7,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
1035,,Mercedes-Benz C-Class,C 300D Amg Line,"49,74,750",1950 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,66 litres,Diesel,1442,4686,1810,Sedan,4,,,16.05 km/litre,,1655 kg,9,157 mm,Ventilated Disc,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,AGILITY CONTROL suspension with selective damping system,,,225/50R17,225/50R17,Electric Power,All Windows,Yes,Smart Key,241bhp@4200rpm,500Nm@1600rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2840 mm,225/50R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",480 litres,Yes,Yes,,Digital,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,Internal,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,,Sport,Yes,,,,Yes,Yes,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag, Driver knee airbag, Drive side airbag",Yes,Yes,Yes,Yes,7,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
1036,,Mercedes-Benz C-Class,C 43 Amg,"75,00,000",3982 cc,8,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,66 litres,Petrol,1426,4756,1839,Coupe,4,,,1449 km/litre,,1730 kg,7,112 mm,Ventilated Disc,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,AGILITY CONTROL suspension with selective damping system,,,245/35R19,245/35R19,Electric Power,All Windows,Yes,Smart Key,503bhp@5500rpm,700Nm@1750RPM,Digital,Analog,Analog,Yes,5,Leather,Automatic,2840 mm,245/35R19,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",435 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,Internal,Analog,Automatic,Analog + Digital,Yes,5.64 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,,Sport,Yes,,,,Yes,Yes,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags, Drive side airbag",Yes,Yes,Yes,Yes,7,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
1037,,Mercedes-Benz C-Class,C 200 Prime,"40,90,000",1497 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,66 litres,Petrol,1442,4686,1810,Sedan,4,,,12.06 km/litre,,1655 kg,9,157 mm,Ventilated Disc,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,AGILITY CONTROL suspension with selective damping system,,,225/50R17,225/50R17,Electric Power,All Windows,Yes,Smart Key,181bhp@5800rpm,280Nm@1600rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2840 mm,225/50R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",480 litres,Yes,Yes,,Digital,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,Internal,Analog,Automatic,Analog + Digital,Yes,5.61 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,,Sport,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,All Rows,2165 kg,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,7,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
1038,,Mercedes-Benz C-Class,C 200 Progressive,"46,54,000",1497 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,66 litres,Petrol,1442,4686,1810,Sedan,4,,,12.06 km/litre,,1655 kg,9,157 mm,Ventilated Disc,Ventilated Disc,AGILITY CONTROL suspension with selective damping system,AGILITY CONTROL suspension with selective damping system,,,225/50R17,225/50R17,Electric Power,All Windows,Yes,Smart Key,181bhp @5800rpm,280Nm@1600rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2840 mm,225/50R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",480 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,"Internal, With Remote",Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,,Sport,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,All Rows,,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Driver knee airbag",Yes,Yes,Yes,Yes,7,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
1039,Toyota,Prius,Z8,"45,09,000",1798 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,43 litres,Hybrid,1490,4540,1760,Sedan,4,15.1 km/litre,18.7 km/litre,23.9 km/litre,,,5,165 mm,Ventilated Disc,Solid Disc,MacPherson struts (gas-filled shock absorbers with a stabilizer bar),Double wishbone,1525 mm,1520 mm,195/65R15,195/65R15,Electro-Hydraulic,All Windows,Yes,Smart Key,98PS@5200rpm,142Nm@3600rpm,Digital,Analog,Analog,1,5,Leather,Automatic,2700 mm,R15,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years /100000 Kms (years/distance whichever comes first),Yes,"With Remote, Internal",,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,"With Remote, Internal",Analog,Manual,Analog,Yes,5.1 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1790 kg,"Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag, Curtain airbags, Driver frontal airbag",Yes,Yes,Yes,Yes,7,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,Only front,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
1040,Lexus,Es,300H,"56,95,000",2487 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Hybrid,1445,4975,1865,Sedan,4,17.8 km/litre,,17.8 km/litre,,1670 kg,,,Ventilated Disc,Solid Disc,MacPherson Strut,Double wishbone,,,235/45 R18,235/45 R18,Electric Power,All Windows,Power seats,Yes,176Bhp@5700rpm,221Nm@3600-5200rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2870 mm,235/45 R18,Yes,1,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,,Yes,Yes,,Analog,,Yes,Front,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,5.9 meter,Yes,Driver & Front Passenger,,3 Zone climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Curtain airbags",Yes,Yes,Yes,Yes,10,12.5:1,"Rake, Reach",,,Front and rear sensors with camera,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Only front,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
1041,Lexus,Nx 300H,F-Sport,"60,60,000",2494 cc,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Transverse",Injection,56 litres,Petrol,1645,4.64,1.845,SUV,4,,,18.3 km/litre,,1905 kg,,,Ventilated Disc,Solid Disc,MacPherson Strut,Trailing Arm Double Wishbone,,,225/60R18,225/60R18,Electric Power,All Windows,Power seats,Smart Key,194PS@5700rpm,210Nm@4200-4400rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2660 mm,225/60R18,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"Manual, With Remote",475 litres,Yes,Yes,Yes,Analog,Yes,Yes,Yes,Yes,,Yes,"Internal, With Remote",Digital,Automatic,Analog + Digital,Yes,5.7 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2395 kg,"Driver curtain airbag, Rear passenger curtain airbags, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Front passenger curtain airbag",Yes,Yes,Yes,Yes,8,12.5:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,,Yes,Cup Holders,Yes,Yes,,,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,,,,
1042,Lexus,Nx 300H,Luxury,"59,90,000",2494 cc,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Transverse",Injection,56 litres,Petrol,1645,4640,1845,SUV,4,,,18.3 km/litre,,1785 kg,,,Ventilated Disc,Solid Disc,MacPherson Strut,Trailing Arm Double Wishbone,,,225/60R18,225/60R18,Electric Power,All Windows,Power seats,Smart Key,194PS@5700rpm,210Nm@4200-4400rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2660 mm,225/60R18,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"Manual, With Remote",475 litres,Yes,Yes,Yes,Analog,Yes,Yes,Yes,Yes,,Yes,"Internal, With Remote",Digital,Automatic,Analog + Digital,Yes,5.7 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2395 kg,"Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,8,12.5:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,,Yes,Cup Holders,Yes,Yes,,,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,,,,
1043,Jaguar,F-Pace,Prestige,"64,63,780",1999 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1651,4731,2175,SUV,5,21.27 km/litre,,16.38 km/litre,,1830 kg,,213 mm,Ventilated Disc,Ventilated Disc,Aluminium Double Wishbone,Integral Link Suspension,1641 mm,1654 mm,255/60 R18,255/60 R18,Electric Power,All Windows,Yes,Smart Key,180ps@5500rpm,430Nm@1750-2000rpm,Analog,Digital,Analog,Yes,5,Leather,Automatic,2874 mm,255/60 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,With Remote,650 litres,Yes,Yes,Yes,Digital,Yes,Yes,Front & Rear,Yes,,Yes,Internal,Yes,Automatic,Analog,Yes,11.87 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,,Yes,2460 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger curtain airbag, Rear passenger curtain airbags",Yes,Yes,Yes,Yes,6,15.5+/-0.5,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
